  12.24000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.32000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.40000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.48000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.56000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.64000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.72000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.80000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.88000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.96000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.04000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.12000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.20000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.28000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.36000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.44000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.52000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.60000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.68000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.76000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.84000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.92000  12.24641  12.24641  12.24641  12.24641  12.24641
   6.00000   6.21554   6.21554   6.21554   6.21554   6.21554
   6.08000   6.23931   6.23931   6.23931   6.23931   6.23931
   6.16000   6.26882   6.26882   6.26882   6.26882   6.26882
   6.24000   6.30514   6.30514   6.30514   6.30514   6.30514
   6.32000   6.35331   6.35331   6.35331   6.35331   6.35331
   6.40000   6.41404   6.41404   6.41404   6.41404   6.41404
   6.48000   6.48664   6.48664   6.48664   6.48664   6.48664
   6.56000   6.56505   6.56505   6.56505   6.56505   6.56505
   6.64000   6.64425   6.64425   6.64425   6.64425   6.64425
   6.72000   6.72287   6.72287   6.72287   6.72287   6.72287
   6.80000   6.80082   6.80082   6.80082   6.80082   6.80082
   6.88000   6.87853   6.87853   6.87853   6.87853   6.87853
   6.96000   6.95646   6.95646   6.95646   6.95646   6.95646
   7.04000   7.03530   7.03530   7.03530   7.03530   7.03530
   7.12000   7.11524   7.11524   7.11524   7.11524   7.11524
   7.20000   7.19582   7.19582   7.19582   7.19582   7.19582
   7.28000   7.27599   7.27599   7.27599   7.27599   7.27599
   7.36000   7.35644   7.35644   7.35644   7.35644   7.35644
   7.44000   7.43801   7.43801   7.43801   7.43801   7.43801
   7.52000   7.52099   7.52099   7.52099   7.52099   7.52099
   7.60000   7.60542   7.60542   7.60542   7.60542   7.60542
   7.68000   7.69229   7.69229   7.69229   7.69229   7.69229
   7.76000   7.78217   7.78217   7.78217   7.78217   7.78217
   7.84000   7.87800   7.87800   7.87800   7.87800   7.87800
   7.92000   7.95602   7.95602   7.95602   7.95602   7.95602
   8.00000   8.03289   8.03289   8.03289   8.03289   8.03289
   8.08000   8.11527   8.11527   8.11527   8.11527   8.11527
   8.16000   8.19688   8.19688   8.19688   8.19688   8.19688
   8.24000   8.25737   8.25737   8.25737   8.25737   8.25737
   8.32000   8.33302   8.33302   8.33302   8.33302   8.33302
   8.40000   8.40865   8.40865   8.40865   8.40865   8.40865
   8.48000   8.48326   8.48326   8.48326   8.48326   8.48326
   8.56000   8.56154   8.56154   8.56154   8.56154   8.56154
   8.64000   8.64465   8.64465   8.64465   8.64465   8.64465
   8.72000   8.72270   8.72270   8.72270   8.72270   8.72270
   8.80000   8.79970   8.79970   8.79970   8.79970   8.79970
   8.88000   8.87663   8.87663   8.87663   8.87663   8.87663
   8.96000   8.95241   8.95241   8.95241   8.95241   8.95241
   9.04000   9.02508   9.02508   9.02508   9.02508   9.02508
   9.12000   9.09917   9.09917   9.09917   9.09917   9.09917
   9.20000   9.17435   9.17435   9.17435   9.17435   9.17435
   9.28000   9.24961   9.24961   9.24961   9.24961   9.24961
   9.36000   9.32440   9.32440   9.32440   9.32440   9.32440
   9.44000   9.40085   9.40085   9.40085   9.40085   9.40085
   9.52000   9.47814   9.47814   9.47814   9.47814   9.47814
   9.60000   9.55941   9.55941   9.55941   9.55941   9.55941
   9.68000   9.64437   9.64437   9.64437   9.64437   9.64437
   9.76000   9.72971   9.72971   9.72971   9.72971   9.72971
   9.84000   9.81448   9.81448   9.81448   9.81448   9.81448
   9.92000   9.89933   9.89933   9.89933   9.89933   9.89933
  10.00000   9.98443   9.98443   9.98443   9.98443   9.98443
  10.08000  10.07041  10.07041  10.07041  10.07041  10.07041
  10.16000  10.16050  10.16050  10.16050  10.16050  10.16050
  10.24000  10.25128  10.25128  10.25128  10.25128  10.25128
  10.32000  10.34366  10.34366  10.34366  10.34366  10.34366
  10.40000  10.43503  10.43503  10.43503  10.43503  10.43503
  10.48000  10.52761  10.52761  10.52761  10.52761  10.52761
  10.56000  10.62068  10.62068  10.62068  10.62068  10.62068
  10.64000  10.71336  10.71336  10.71336  10.71336  10.71336
  10.72000  10.80707  10.80707  10.80707  10.80707  10.80707
  10.80000  10.90140  10.90140  10.90140  10.90140  10.90140
  10.88000  10.99961  10.99961  10.99961  10.99961  10.99961
  10.96000  11.10645  11.10645  11.10645  11.10645  11.10645
  11.04000  11.20651  11.20651  11.20651  11.20651  11.20651
  11.12000  11.29722  11.29722  11.29722  11.29722  11.29722
  11.20000  11.36404  11.36404  11.36404  11.36404  11.36404
  11.28000  11.43615  11.43615  11.43615  11.43615  11.43615
  11.36000  11.49988  11.49988  11.49988  11.49988  11.49988
  11.44000  11.55086  11.55086  11.55086  11.55086  11.55086
  11.52000  11.56479  11.56479  11.56479  11.56479  11.56479
  11.60000  11.62197  11.62197  11.62197  11.62197  11.62197
  11.68000  11.72885  11.72885  11.72885  11.72885  11.72885
  11.76000  11.81150  11.81150  11.81150  11.81150  11.81150
  11.84000  11.86863  11.86863  11.86863  11.86863  11.86863
  11.92000  11.96983  11.96983  11.96983  11.96983  11.96983
  12.00000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.08000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.16000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.24000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.32000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.40000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.48000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.56000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.64000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.72000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.80000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.88000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.96000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.04000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.12000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.20000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.28000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.36000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.44000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.52000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.60000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.68000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.76000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.84000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.92000  12.24641  12.24641  12.24641  12.24641  12.24641
   6.00000   6.09852   6.09852   6.09852   6.09852   6.09852
   6.08000   6.13238   6.13238   6.13238   6.13238   6.13238
   6.16000   6.17228   6.17228   6.17228   6.17228   6.17228
   6.24000   6.22015   6.22015   6.22015   6.22015   6.22015
   6.32000   6.28060   6.28060   6.28060   6.28060   6.28060
   6.40000   6.35960   6.35960   6.35960   6.35960   6.35960
   6.48000   6.45417   6.45417   6.45417   6.45417   6.45417
   6.56000   6.55265   6.55265   6.55265   6.55265   6.55265
   6.64000   6.64810   6.64810   6.64810   6.64810   6.64810
   6.72000   6.73910   6.73910   6.73910   6.73910   6.73910
   6.80000   6.82633   6.82633   6.82633   6.82633   6.82633
   6.88000   6.91014   6.91014   6.91014   6.91014   6.91014
   6.96000   6.99257   6.99257   6.99257   6.99257   6.99257
   7.04000   7.07375   7.07375   7.07375   7.07375   7.07375
   7.12000   7.15252   7.15252   7.15252   7.15252   7.15252
   7.20000   7.22940   7.22940   7.22940   7.22940   7.22940
   7.28000   7.30426   7.30426   7.30426   7.30426   7.30426
   7.36000   7.37765   7.37765   7.37765   7.37765   7.37765
   7.44000   7.45010   7.45010   7.45010   7.45010   7.45010
   7.52000   7.52160   7.52160   7.52160   7.52160   7.52160
   7.60000   7.59247   7.59247   7.59247   7.59247   7.59247
   7.68000   7.66307   7.66307   7.66307   7.66307   7.66307
   7.76000   7.73386   7.73386   7.73386   7.73386   7.73386
   7.84000   7.80580   7.80580   7.80580   7.80580   7.80580
   7.92000   7.90047   7.90047   7.90047   7.90047   7.90047
   8.00000   7.98517   7.98517   7.98517   7.98517   7.98517
   8.08000   8.06107   8.06107   8.06107   8.06107   8.06107
   8.16000   8.13809   8.13809   8.13809   8.13809   8.13809
   8.24000   8.21505   8.21505   8.21505   8.21505   8.21505
   8.32000   8.29781   8.29781   8.29781   8.29781   8.29781
   8.40000   8.38056   8.38056   8.38056   8.38056   8.38056
   8.48000   8.46284   8.46284   8.46284   8.46284   8.46284
   8.56000   8.54539   8.54539   8.54539   8.54539   8.54539
   8.64000   8.63086   8.63086   8.63086   8.63086   8.63086
   8.72000   8.72586   8.72586   8.72586   8.72586   8.72586
   8.80000   8.82477   8.82477   8.82477   8.82477   8.82477
   8.88000   8.92218   8.92218   8.92218   8.92218   8.92218
   8.96000   9.01537   9.01537   9.01537   9.01537   9.01537
   9.04000   9.10662   9.10662   9.10662   9.10662   9.10662
   9.12000   9.19710   9.19710   9.19710   9.19710   9.19710
   9.20000   9.28776   9.28776   9.28776   9.28776   9.28776
   9.28000   9.37529   9.37529   9.37529   9.37529   9.37529
   9.36000   9.45949   9.45949   9.45949   9.45949   9.45949
   9.44000   9.54246   9.54246   9.54246   9.54246   9.54246
   9.52000   9.62224   9.62224   9.62224   9.62224   9.62224
   9.60000   9.70593   9.70593   9.70593   9.70593   9.70593
   9.68000   9.79267   9.79267   9.79267   9.79267   9.79267
   9.76000   9.87849   9.87849   9.87849   9.87849   9.87849
   9.84000   9.96421   9.96421   9.96421   9.96421   9.96421
   9.92000  10.04539  10.04539  10.04539  10.04539  10.04539
  10.00000  10.12575  10.12575  10.12575  10.12575  10.12575
  10.08000  10.20801  10.20801  10.20801  10.20801  10.20801
  10.16000  10.29205  10.29205  10.29205  10.29205  10.29205
  10.24000  10.37532  10.37532  10.37532  10.37532  10.37532
  10.32000  10.46041  10.46041  10.46041  10.46041  10.46041
  10.40000  10.54737  10.54737  10.54737  10.54737  10.54737
  10.48000  10.63364  10.63364  10.63364  10.63364  10.63364
  10.56000  10.72756  10.72756  10.72756  10.72756  10.72756
  10.64000  10.82016  10.82016  10.82016  10.82016  10.82016
  10.72000  10.91389  10.91389  10.91389  10.91389  10.91389
  10.80000  11.02871  11.02871  11.02871  11.02871  11.02871
  10.88000  11.15699  11.15699  11.15699  11.15699  11.15699
  10.96000  11.24597  11.24597  11.24597  11.24597  11.24597
  11.04000  11.25234  11.25234  11.25234  11.25234  11.25234
  11.12000  11.25946  11.25946  11.25946  11.25946  11.25946
  11.20000  11.26751  11.26751  11.26751  11.26751  11.26751
  11.28000  11.27670  11.27670  11.27670  11.27670  11.27670
  11.36000  11.28737  11.28737  11.28737  11.28737  11.28737
  11.44000  11.29999  11.29999  11.29999  11.29999  11.29999
  11.52000  11.31077  11.31077  11.31077  11.31077  11.31077
  11.60000  11.32427  11.32427  11.32427  11.32427  11.32427
  11.68000  11.34194  11.34194  11.34194  11.34194  11.34194
  11.76000  11.42618  11.42618  11.42618  11.42618  11.42618
  11.84000  11.46644  11.46644  11.46644  11.46644  11.46644
  11.92000  11.80475  11.80475  11.80475  11.80475  11.80475
  12.00000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.08000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.16000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.24000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.32000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.40000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.48000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.56000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.64000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.72000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.80000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.88000  12.24641  12.24641  12.24641  12.24641  12.24641
  12.96000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.04000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.12000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.20000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.28000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.36000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.44000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.52000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.60000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.68000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.76000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.84000  12.24641  12.24641  12.24641  12.24641  12.24641
  13.92000  12.24641  12.24641  12.24641  12.24641  12.24641
