  11.08368  0.3615E+05  0.2506E+05  0.1109E+05  0.7800E-02  0.7800E-02  0.7800E-02  0.7800E-02  0.7800E-02  0.7800E-02  0.7800E-02  0.7800E-02  0.7800E-02  0.7800E-02  0.7800E-02  0.7800E-02
  11.13876  0.3214E+05  0.2230E+05  0.9844E+04  0.7700E-02  0.7700E-02  0.7700E-02  0.7700E-02  0.7700E-02  0.7700E-02  0.7700E-02  0.7700E-02  0.7700E-02  0.7700E-02  0.7700E-02  0.7700E-02
  11.19384  0.2858E+05  0.1985E+05  0.8725E+04  0.7600E-02  0.7600E-02  0.7600E-02  0.7600E-02  0.7600E-02  0.7600E-02  0.7600E-02  0.7600E-02  0.7600E-02  0.7600E-02  0.7600E-02  0.7600E-02
  11.24892  0.2538E+05  0.1766E+05  0.7716E+04  0.7500E-02  0.7500E-02  0.7500E-02  0.7500E-02  0.7500E-02  0.7500E-02  0.7500E-02  0.7500E-02  0.7500E-02  0.7500E-02  0.7500E-02  0.7500E-02
  11.30400  0.2256E+05  0.1573E+05  0.6825E+04  0.7400E-02  0.7400E-02  0.7400E-02  0.7400E-02  0.7400E-02  0.7400E-02  0.7400E-02  0.7400E-02  0.7400E-02  0.7400E-02  0.7400E-02  0.7400E-02
  11.35908  0.2001E+05  0.1399E+05  0.6018E+04  0.7300E-02  0.7300E-02  0.7300E-02  0.7300E-02  0.7300E-02  0.7300E-02  0.7300E-02  0.7300E-02  0.7300E-02  0.7300E-02  0.7300E-02  0.7300E-02
  11.41416  0.1776E+05  0.1246E+05  0.5307E+04  0.7200E-02  0.7200E-02  0.7200E-02  0.7200E-02  0.7200E-02  0.7200E-02  0.7200E-02  0.7200E-02  0.7200E-02  0.7200E-02  0.7200E-02  0.7200E-02
  11.46924  0.1577E+05  0.1109E+05  0.4676E+04  0.7100E-02  0.7100E-02  0.7100E-02  0.7100E-02  0.7100E-02  0.7100E-02  0.7100E-02  0.7100E-02  0.7100E-02  0.7100E-02  0.7100E-02  0.7100E-02
  11.52432  0.1399E+05  0.9873E+04  0.4115E+04  0.7000E-02  0.7000E-02  0.7000E-02  0.7000E-02  0.7000E-02  0.7000E-02  0.7000E-02  0.7000E-02  0.7000E-02  0.7000E-02  0.7000E-02  0.7000E-02
  11.57940  0.1241E+05  0.8792E+04  0.3617E+04  0.6900E-02  0.6900E-02  0.6900E-02  0.6900E-02  0.6900E-02  0.6900E-02  0.6900E-02  0.6900E-02  0.6900E-02  0.6900E-02  0.6900E-02  0.6900E-02
  11.63449  0.1100E+05  0.7822E+04  0.3174E+04  0.6800E-02  0.6800E-02  0.6800E-02  0.6800E-02  0.6800E-02  0.6800E-02  0.6800E-02  0.6800E-02  0.6800E-02  0.6800E-02  0.6800E-02  0.6800E-02
  11.68957  0.9737E+04  0.6956E+04  0.2782E+04  0.6700E-02  0.6700E-02  0.6700E-02  0.6700E-02  0.6700E-02  0.6700E-02  0.6700E-02  0.6700E-02  0.6700E-02  0.6700E-02  0.6700E-02  0.6700E-02
  11.74465  0.8627E+04  0.6190E+04  0.2437E+04  0.6600E-02  0.6600E-02  0.6600E-02  0.6600E-02  0.6600E-02  0.6600E-02  0.6600E-02  0.6600E-02  0.6600E-02  0.6600E-02  0.6600E-02  0.6600E-02
  11.79973  0.7636E+04  0.5504E+04  0.2131E+04  0.6500E-02  0.6500E-02  0.6500E-02  0.6500E-02  0.6500E-02  0.6500E-02  0.6500E-02  0.6500E-02  0.6500E-02  0.6500E-02  0.6500E-02  0.6500E-02
  11.85481  0.6755E+04  0.4893E+04  0.1862E+04  0.6400E-02  0.6400E-02  0.6400E-02  0.6400E-02  0.6400E-02  0.6400E-02  0.6400E-02  0.6400E-02  0.6400E-02  0.6400E-02  0.6400E-02  0.6400E-02
  11.90989  0.5973E+04  0.4347E+04  0.1626E+04  0.6300E-02  0.6300E-02  0.6300E-02  0.6300E-02  0.6300E-02  0.6300E-02  0.6300E-02  0.6300E-02  0.6300E-02  0.6300E-02  0.6300E-02  0.6300E-02
  11.96497  0.5279E+04  0.3862E+04  0.1417E+04  0.6200E-02  0.6200E-02  0.6200E-02  0.6200E-02  0.6200E-02  0.6200E-02  0.6200E-02  0.6200E-02  0.6200E-02  0.6200E-02  0.6200E-02  0.6200E-02
  12.02005  0.4662E+04  0.3429E+04  0.1233E+04  0.6100E-02  0.6100E-02  0.6100E-02  0.6100E-02  0.6100E-02  0.6100E-02  0.6100E-02  0.6100E-02  0.6100E-02  0.6100E-02  0.6100E-02  0.6100E-02
  12.07513  0.4115E+04  0.3043E+04  0.1071E+04  0.6000E-02  0.6000E-02  0.6000E-02  0.6000E-02  0.6000E-02  0.6000E-02  0.6000E-02  0.6000E-02  0.6000E-02  0.6000E-02  0.6000E-02  0.6000E-02
  12.13021  0.3628E+04  0.2699E+04  0.9296E+03  0.5900E-02  0.5900E-02  0.5900E-02  0.5900E-02  0.5900E-02  0.5900E-02  0.5900E-02  0.5900E-02  0.5900E-02  0.5900E-02  0.5900E-02  0.5900E-02
